transaction_id,transaction_amount,transaction_hour,distance_from_home_km,failed_auth_count_24h,is_fraud
869,19.61,12,6.96,0,0
870,28.8,10,31.07,0,0
871,19.97,9,8.37,0,0
872,21.39,3,13.77,0,0
873,20.72,20,1.57,0,0
874,40.41,16,12.01,0,0
875,41.69,12,4.64,1,0
876,44.42,19,24.0,0,0
877,39.41,8,12.75,0,0
878,21.28,12,17.75,0,0
879,29.17,14,19.81,0,0
880,54.21,20,0.58,0,0
881,75.07,16,23.89,0,0
882,18.91,12,4.0,0,0
883,36.58,4,6.15,0,0
884,42.86,8,5.63,0,0
885,7.89,19,15.46,0,0
886,8.25,7,16.79,0,0
887,145.36,9,26.87,0,0
888,15.1,13,17.01,0,0
889,18.66,6,3.94,0,0
890,9.48,12,11.87,0,0
891,81.64,17,15.42,0,0
892,14.25,21,21.94,0,0
893,28.64,18,23.12,0,0
894,13.6,21,11.83,0,0
895,26.82,7,14.5,0,0
896,43.08,10,20.47,0,0
897,51.51,6,8.36,0,0
898,11.28,17,27.5,0,0
899,31.49,17,4.13,0,0
900,48.11,23,13.79,0,0
901,29.11,10,912.53,1,0
902,17.55,14,22.54,0,0
903,49.82,14,14.27,0,0
904,23.96,6,34.43,0,0
905,70.87,9,15.03,0,0
906,11.85,9,21.59,0,0
907,28.95,10,16.89,0,0
908,26.97,1,24.23,0,0
909,19.67,11,24.84,0,0
910,42.77,19,4.88,0,0
911,30.41,22,12.92,0,0
912,27.01,6,18.14,0,0
913,24.86,13,6.49,0,0
914,26.81,14,7.72,0,0
915,48.93,13,4.16,0,0
916,28.71,19,16.4,0,0
917,56.68,13,48.91,0,0
918,24.97,19,5.82,0,0
919,39.19,9,1.92,0,0
920,84.33,17,17.14,0,0
921,39.96,12,11.44,0,0
922,18.45,23,10.98,0,0
923,14.59,8,10.11,0,0
924,31.88,19,7.51,0,0
925,26.77,22,5.59,0,0
926,8.6,13,5.74,4,1
927,25.46,18,21.61,0,0
928,13.77,20,16.35,0,0
929,21.55,16,14.48,0,0
930,99.31,16,2.51,0,0
931,10.6,11,12.77,0,0
932,21.4,10,1.3,0,0
933,49.26,14,7.37,1,0
934,43.15,12,6.75,0,0
935,11.58,19,667.12,0,0
936,54.43,13,5.97,0,0
937,36.35,20,11.85,1,0
938,13.73,13,9.37,0,0
939,30.3,12,8.76,0,0
940,79.71,17,3.46,0,0
941,26.36,6,34.22,0,0
942,53.36,20,24.81,0,0
943,43.77,15,716.09,1,0
944,16.0,18,32.47,0,0
945,106.6,15,44.84,0,0
946,42.81,22,14.57,0,0
947,23.14,10,21.7,1,0
948,33.91,8,3.81,0,0
949,42.97,16,23.14,1,0
950,8.62,17,8.86,0,0
951,88.68,18,3.77,0,0
952,36.15,23,27.86,0,0
953,41.96,7,5.06,0,0
954,58.47,18,3.57,0,0
955,21.42,21,2.3,0,0
956,54.76,13,2.93,0,0
957,27.58,10,3.36,0,0
958,33.21,6,21.15,0,0
959,2.88,8,1.15,0,0
960,11.96,16,7.64,0,0
961,24.56,13,3.48,0,0
962,11.07,20,18.04,0,0
963,18.28,8,12.13,0,0
964,13.15,11,18.11,0,0
965,43.43,23,24.47,0,0
966,29.94,9,17.08,0,0
967,47.15,17,12.33,0,0
968,13.18,12,9.19,0,0
969,19.03,13,19.1,0,0
970,57.15,11,8.55,0,0
971,35.6,5,19.77,0,0
972,218.48,2,1147.2,0,1
973,8.66,12,27.61,0,0
974,34.73,20,6.82,1,0
975,36.04,16,6.7,0,0
976,10.38,14,51.31,0,0
977,36.17,12,12.72,0,0
978,15.78,13,25.64,0,0
979,14.28,9,27.1,0,0
980,11.22,9,12.54,0,0
981,18.18,23,22.36,0,0
982,151.38,10,10.12,1,0
983,23.83,13,21.38,0,0
984,45.92,10,6.63,0,0
985,21.66,17,30.45,1,0
986,24.24,16,24.23,0,0
987,169.59,23,3.73,0,0
988,92.68,22,44.0,0,0
989,36.3,19,20.05,0,0
990,78.59,9,12.69,0,0
991,18.54,5,8.12,0,0
992,19.56,15,42.61,0,0
993,38.39,12,21.43,0,0
994,23.75,3,15.46,0,0
995,5.66,17,12.27,0,0
996,52.62,10,5.43,0,0
997,43.36,3,2.97,0,0
998,56.03,17,20.78,0,0
999,11.73,10,9.64,0,0
1000,30.32,8,15.78,1,0
1001,48.18,8,1.93,0,0
1002,21.41,14,25.88,0,0
1003,12.28,18,27.62,0,0
1004,7.58,14,6.15,0,0
1005,50.89,20,27.58,0,0
1006,25.33,7,18.39,0,0
1007,51.93,4,13.35,0,0
1008,28.89,16,4.19,0,0
1009,24.15,20,16.01,0,0
1010,13.83,8,14.24,0,0
1011,19.23,6,18.85,0,0
1012,47.45,22,4.45,0,0
1013,94.73,17,835.01,0,0
1014,70.83,22,16.62,0,0
1015,20.19,23,4.22,0,0
1016,8.27,13,32.28,0,0
1017,41.65,11,1.02,1,0
1018,45.93,15,11.57,0,0
1019,27.31,19,15.99,0,0
1020,16.68,12,8.11,0,0
1021,36.95,8,13.03,0,0
1022,6.59,17,22.94,0,0
1023,15.86,16,10.98,0,0
1024,14.45,10,2.5,0,0
1025,44.56,14,10.7,0,0
1026,7.64,10,2.79,0,0
1027,10.76,22,307.23,0,0
1028,47.87,17,11.45,0,0
1029,19.19,10,16.72,0,0
1030,32.33,10,18.69,0,0
1031,33.47,18,4.23,0,0
1032,26.55,12,9.4,0,0
1033,24.16,6,2.76,0,0
1034,43.51,16,13.01,0,0
1035,39.39,15,8.93,0,0
1036,25.17,18,17.62,0,0
1037,39.73,21,3.06,0,0
1038,27.94,3,9.62,0,0
1039,33.84,15,15.03,0,0
1040,14.92,20,10.27,0,0
1041,22.98,23,63.67,0,0
1042,22.9,16,23.77,0,0
1043,29.96,0,14.05,0,0
1044,8.4,13,11.74,0,0
1045,26.58,12,929.5,0,0
1046,118.03,15,646.22,0,0
1047,30.99,7,10.0,0,0
1048,55.53,23,9.33,0,0
1049,19.86,19,557.79,0,0
1050,7.21,6,1.15,0,0
1051,11.3,18,344.09,1,0
1052,45.06,15,7.35,0,0
1053,51.96,6,8.25,0,0
1054,27.67,23,10.5,0,0
1055,20.18,5,44.12,1,0
1056,11.03,0,16.95,0,0
1057,27.04,16,10.1,0,0
1058,144.92,18,15.77,0,0
1059,33.48,23,30.15,0,0
1060,19.36,21,5.64,0,0
1061,23.27,12,4.66,0,0
1062,39.78,8,6.21,0,0
1063,22.42,14,30.51,0,0
1064,41.16,20,29.21,0,0
1065,20.45,7,19.0,0,0
1066,36.21,13,366.49,0,0
1067,23.85,20,1.14,0,0
1068,6.39,14,2.96,0,0
1069,53.4,9,12.58,0,0
1070,40.37,10,13.89,0,0
1071,45.97,15,6.65,0,0
1072,34.47,9,2.61,0,0
1073,42.26,6,5.88,0,0
1074,39.73,9,23.37,0,0
1075,22.51,20,10.3,0,0
1076,18.85,20,16.57,0,0
1077,15.59,15,846.98,0,0
1078,51.54,22,15.64,0,0
1079,42.32,8,22.55,0,0
1080,19.4,19,7.97,0,0
1081,20.69,11,43.25,0,0
1082,44.89,13,8.71,0,0
1083,9.31,14,24.44,0,0
1084,82.07,7,37.55,0,0
1085,26.73,13,8.2,0,0
1086,15.66,16,659.47,0,0
1087,33.48,11,6.13,0,0
1088,31.42,7,234.16,0,0
1089,59.09,15,73.07,0,0
1090,64.61,17,8.97,0,0
1091,27.48,23,1776.56,0,0
1092,19.56,20,5.27,0,0
1093,39.41,7,371.32,0,0
1094,72.44,21,8.17,0,0
1095,106.26,18,16.6,0,0
1096,21.61,9,20.54,0,0
1097,86.89,23,2404.67,0,1
1098,18.21,21,19.11,0,0
1099,43.32,11,6.42,0,0
1100,88.76,11,6.94,0,0
1101,18.24,16,27.45,0,0
1102,32.58,15,10.46,1,0
1103,26.18,20,16.29,0,0
1104,36.05,15,1027.52,0,0
1105,54.74,13,18.64,0,0
1106,58.97,7,3.43,0,0
1107,25.63,15,18.05,1,0
1108,15.65,22,4.84,0,0
1109,39.1,23,7.95,0,0
1110,14.58,18,34.44,1,0
1111,17.9,9,9.6,0,0
1112,28.39,16,16.57,0,0
1113,68.9,14,886.37,0,0
1114,35.72,18,22.53,0,0
1115,106.43,21,3.23,0,0
1116,29.32,8,12.36,0,0
1117,32.0,12,7.96,0,0
1118,18.85,12,4.77,0,0
1119,63.93,13,12.97,0,0
1120,21.45,19,21.49,0,0
1121,12.11,13,6.73,0,0
1122,11.96,22,2.19,0,0
1123,7.49,10,57.0,0,0
1124,40.43,23,10.04,0,0
1125,9.5,6,17.6,0,0
1126,31.59,11,21.75,0,0
1127,85.25,21,20.26,1,0
1128,66.17,4,21.24,0,0
1129,37.47,8,10.84,0,0
1130,21.46,21,17.99,0,0
1131,50.37,8,4.63,0,0
1132,20.03,20,16.04,0,0
1133,89.86,16,15.25,0,0
1134,24.3,11,2.88,0,0
1135,38.5,14,1.86,0,0
1136,21.17,11,13.55,1,0
1137,23.39,4,18.03,1,0
1138,102.77,19,12.63,0,0
1139,51.62,16,23.31,0,0
1140,83.66,16,9.04,0,0
1141,34.02,11,10.24,1,0
1142,135.04,20,15.27,0,0
1143,17.22,8,15.51,0,0
1144,44.43,19,9.04,0,0
1145,58.94,9,17.14,0,0
1146,22.34,20,49.68,0,0
1147,16.23,13,4.98,0,0
1148,24.44,23,26.4,0,0
1149,15.27,15,14.74,0,0
1150,17.45,17,24.63,0,0
1151,65.11,7,3.97,0,0
1152,12.16,7,13.03,0,0
1153,24.51,9,24.55,0,0
1154,31.76,11,10.95,0,0
1155,8.26,14,6.32,0,0
1156,9.76,17,1041.55,0,0
1157,43.5,11,3.65,0,0
1158,67.71,9,10.89,0,0
1159,13.97,14,15.67,0,0
1160,41.2,15,15.81,0,0
1161,24.53,15,19.42,0,0
1162,32.8,20,13.58,0,0
1163,17.39,14,41.08,0,0
1164,12.19,13,28.09,0,0
1165,88.19,23,18.48,0,0
1166,58.43,19,18.31,0,0
1167,33.69,18,6.77,0,0
1168,13.95,14,8.32,0,0
1169,58.11,7,107.6,0,0
1170,27.44,21,12.96,0,0
1171,63.88,8,10.28,0,0
1172,62.22,6,9.74,0,0
1173,46.82,4,27.85,0,0
1174,40.53,15,16.04,0,0
1175,31.75,10,17.19,0,0
1176,25.23,19,7.44,0,0
1177,23.56,4,9.94,0,0
1178,19.67,15,6.2,0,0
1179,19.65,19,28.34,0,0
1180,32.29,20,9.24,0,0
1181,53.57,11,8.32,0,0
1182,48.33,19,131.25,0,0
1183,68.42,11,31.52,0,0
1184,49.73,14,4.09,0,0
1185,25.6,18,16.88,0,0
1186,19.0,10,11.45,0,0
1187,45.51,17,46.79,0,0
1188,48.14,17,12.33,0,0
1189,53.98,21,2.57,0,0
1190,20.07,17,14.47,0,0
1191,11.27,19,631.63,0,0
1192,45.52,18,17.61,0,0
1193,47.7,10,27.32,0,0
1194,12.36,21,17.48,0,0
1195,38.4,23,11.8,0,0
1196,51.44,18,29.04,0,0
1197,25.39,12,4.85,0,0
1198,35.88,18,3.92,0,0
1199,26.37,23,18.06,0,0
1200,56.51,13,2.18,0,0
1201,5.61,18,1.56,0,0
1202,69.33,22,8.51,0,0
1203,15.38,15,34.21,0,0
1204,45.92,15,9.12,0,0
1205,42.31,10,788.51,0,0
1206,16.88,13,26.74,0,0
1207,53.18,13,5.45,0,0
1208,24.0,20,12.99,0,0
1209,97.75,21,22.68,0,0
1210,28.92,19,1.76,0,0
1211,30.35,6,8.68,0,0
1212,55.57,5,6.23,0,0
1213,56.52,11,19.24,0,0
1214,18.37,15,39.5,0,0
1215,17.0,11,13.22,0,0
1216,31.25,3,6.91,0,0
1217,28.66,20,20.72,0,0
1218,11.05,4,17.84,0,0
1219,29.79,18,11.71,0,0
1220,26.35,18,11.05,0,0
1221,52.62,13,12.91,0,0
1222,46.13,15,14.37,0,0
1223,66.81,18,4.82,0,0
1224,22.84,9,7.05,0,0
1225,35.5,14,9.4,0,0
1226,24.09,18,11.06,0,0
1227,25.99,17,11.06,0,0
1228,34.86,10,21.12,0,0
1229,48.73,14,65.22,0,0
1230,42.8,19,16.18,0,0
1231,68.6,18,11.61,0,0
1232,30.11,9,10.32,0,0
1233,51.13,1,33.14,0,0
1234,32.06,16,6.52,0,0
1235,63.04,10,6.11,0,0
1236,33.13,13,22.56,0,0
1237,54.95,11,5.18,0,0
1238,51.8,17,17.78,0,0
1239,15.32,12,12.82,0,0
1240,24.95,15,10.39,0,0
1241,46.52,11,20.97,0,0
1242,33.58,14,9.04,0,0
1243,16.29,22,3.7,0,0
1244,62.98,16,16.17,0,0
1245,9.48,18,11.74,0,0
1246,40.38,19,9.84,0,0
1247,159.86,7,9.58,0,0
1248,11.0,13,1.67,0,0
1249,21.7,16,4.99,0,0
1250,134.48,1,10.57,0,0
1251,74.16,16,15.44,0,0
1252,10.68,12,6.8,0,0
1253,13.79,15,15.55,0,0
1254,19.74,6,7.21,0,0
1255,57.33,15,3.85,0,0
1256,12.89,15,5.89,0,0
1257,22.88,19,5.03,0,0
1258,57.05,3,24.14,0,0
1259,42.65,23,18.07,0,0
1260,28.98,14,7.73,0,0
1261,24.02,6,24.28,0,0
1262,41.1,10,19.17,0,0
1263,25.16,13,33.46,0,0
1264,17.27,16,18.36,0,0
1265,17.99,8,23.31,0,0
1266,14.91,1,4.81,1,0
1267,9.37,18,7.44,0,0
1268,49.57,16,15.88,0,0
1269,30.58,20,15.61,0,0
1270,92.4,10,10.33,0,0
1271,32.53,6,25.28,0,0
1272,74.8,9,8.83,0,0
1273,21.8,17,0.65,0,0
1274,31.01,6,2.24,0,0
1275,14.87,19,11.99,0,0
1276,101.47,10,12.69,0,0
1277,51.44,13,30.41,0,0
1278,35.4,20,8.87,0,0
1279,46.25,15,14.82,0,0
1280,15.27,5,3.96,0,0
1281,72.84,12,9.32,0,0
1282,46.23,23,16.85,0,0
1283,33.21,15,21.14,0,0
1284,22.59,19,10.84,0,0
1285,36.24,17,26.76,0,0
1286,53.3,12,16.47,0,0
1287,26.97,3,55.2,0,0
1288,143.95,13,9.24,0,0
1289,70.2,6,4.83,0,0
1290,67.29,19,16.39,1,0
1291,42.42,10,2.05,0,0
1292,66.48,17,992.42,0,0
1293,32.42,17,359.86,0,0
1294,7.6,11,9.91,0,0
1295,88.45,6,3.59,0,0
1296,49.71,19,8.39,0,0
1297,70.62,10,25.68,0,0
1298,26.18,9,8.95,0,0
1299,40.63,9,8.48,0,0
1300,58.8,13,12.63,0,0
1301,9.46,11,21.15,0,0
1302,20.4,17,14.92,0,0
1303,26.05,14,20.3,0,0
1304,35.13,16,1.31,0,0
1305,56.81,14,16.79,0,0
1306,118.42,18,7.56,1,0
1307,9.29,9,29.85,0,0
1308,97.77,15,2.44,0,0
1309,16.29,18,4.68,0,0
1310,31.78,5,14.12,0,0
1311,153.09,20,9.75,0,0
1312,15.99,19,5.87,0,0
1313,42.53,23,19.16,0,0
1314,11.82,23,4.35,0,0
1315,50.41,7,6.92,0,0
1316,19.72,18,29.89,0,0
1317,36.01,20,25.87,0,0
1318,7.05,23,38.52,0,0
1319,34.57,10,12.93,0,0
1320,32.43,10,145.13,0,0
1321,19.21,13,4.31,0,0
1322,22.43,4,7.2,0,0
1323,26.19,13,7.68,0,0
1324,73.53,18,4.78,0,0
1325,56.75,19,5.76,1,0
1326,11.22,18,17.39,0,0
1327,28.3,19,23.76,0,0
1328,10.35,8,1.2,0,0
1329,25.44,21,13.7,0,0
1330,70.6,10,7.81,0,0
1331,29.64,12,19.33,0,0
1332,8.67,5,4.01,0,0
1333,43.66,15,7.47,0,0
1334,3.83,16,33.2,0,0
1335,18.2,20,19.37,0,0
1336,38.33,16,15.66,0,0
1337,32.11,18,12.41,0,0
1338,14.0,15,3.43,0,0
1339,26.24,15,7.99,0,0
1340,15.44,20,27.49,0,0
1341,7.98,17,18.61,0,0
1342,35.69,12,5.39,0,0
1343,5.82,15,20.75,1,0
1344,29.84,9,39.45,0,0
1345,26.65,14,32.82,0,0
1346,39.29,16,4.61,0,0
1347,45.97,0,34.23,1,0
1348,16.8,9,6.38,1,0
1349,16.26,18,11.68,0,0
1350,35.57,16,5.19,0,0
1351,37.24,10,9.58,0,0
1352,21.95,10,20.46,0,0
1353,32.34,6,12.55,0,0
1354,31.24,10,20.62,0,0
1355,79.99,4,3.53,0,0
1356,15.92,19,8.3,0,0
1357,26.63,2,23.8,0,0
1358,6.79,14,23.42,0,0
1359,35.51,0,422.47,0,0
1360,14.65,15,18.41,0,0
1361,10.95,11,2.68,0,0
1362,104.64,19,4.73,0,0
1363,139.41,23,14.75,0,0
1364,26.72,7,20.31,0,0
1365,11.35,14,15.34,0,0
1366,24.17,17,48.19,0,0
1367,25.3,11,14.73,0,0
1368,11.71,11,5.83,0,0
1369,26.82,19,29.24,0,0
1370,22.36,12,19.86,0,0
1371,48.19,14,12.84,0,0
1372,9.36,15,18.29,0,0
1373,55.6,16,14.81,0,0
1374,17.48,13,19.27,0,0
1375,84.86,5,8.73,0,0
1376,50.14,10,1706.35,1,0
1377,50.1,8,10.52,0,0
1378,71.1,15,24.27,0,0
1379,27.73,12,4.4,0,0
1380,62.03,18,10.17,0,0
1381,26.19,19,10.53,0,0
1382,17.34,5,5.32,0,0
1383,11.49,7,13.51,0,0
1384,88.82,10,6.16,0,0
1385,27.93,9,13.94,0,0
1386,12.77,10,13.14,0,0
1387,31.47,13,14.51,0,0
1388,20.2,16,12.11,0,0
1389,7.96,17,8.39,0,0
1390,15.97,22,9.07,0,0
1391,6.49,20,5.81,0,0
1392,21.97,14,5.61,1,0
1393,11.35,20,3.3,0,0
1394,45.67,16,33.73,0,0
1395,39.87,16,22.57,0,0
1396,10.0,20,7.64,0,0
1397,9.98,11,5.79,0,0
1398,16.37,13,14.42,0,0
1399,71.64,18,24.55,1,0
1400,49.62,14,0.15,0,0
1401,50.07,6,25.38,0,0
1402,20.29,12,5.15,0,0
1403,17.16,12,18.58,0,0
1404,80.19,9,11.86,0,0
1405,16.7,8,21.53,0,0
1406,27.93,17,10.34,0,0
1407,24.56,14,26.63,0,0
1408,11.72,9,13.38,0,0
1409,12.26,11,18.02,0,0
1410,8.55,17,14.64,0,0
1411,52.71,12,4.62,0,0
1412,27.16,23,8.57,0,0
1413,41.58,9,9.47,0,0
1414,33.95,16,49.22,0,0
1415,49.24,12,2.12,0,0
1416,14.01,19,3.85,0,0
1417,127.42,12,9.48,0,0
1418,19.13,16,360.39,0,0
1419,26.76,18,9.54,0,0
1420,17.64,15,6.77,0,0
1421,64.82,17,8.36,0,0
1422,10.05,13,17.76,0,0
1423,24.59,23,37.66,0,0
1424,61.7,10,8.22,0,0
1425,20.54,20,16.98,0,0
1426,16.94,5,42.54,0,0
1427,78.53,9,17.55,0,0
1428,17.91,9,21.5,0,0
1429,85.15,19,7.83,0,0
1430,18.77,8,39.0,0,0
1431,33.19,8,20.91,0,0
1432,42.04,14,9.27,0,0
1433,21.25,22,1259.25,1,0
1434,64.89,8,19.99,0,0
1435,56.83,19,9.7,0,0
1436,62.09,18,10.42,0,0
1437,14.17,20,10.25,0,0
1438,38.09,2,4.88,0,0
1439,20.98,16,34.57,0,0
1440,41.59,9,462.76,0,0
1441,7.19,6,15.36,0,0
1442,23.74,20,5.04,0,0
1443,27.47,11,29.65,0,0
1444,22.0,22,10.32,1,0
1445,28.88,14,5.58,1,0
1446,14.82,8,22.8,0,0
1447,109.88,8,484.76,0,0
1448,54.91,16,34.67,0,0
1449,34.11,11,962.62,0,0
1450,8.75,17,12.29,9,1
1451,28.92,22,65.03,0,0
1452,17.92,3,10.13,0,0
1453,25.35,19,4.46,0,0
1454,240.07,12,986.23,0,0
1455,7.49,11,11.66,0,0
1456,26.04,11,1085.36,0,0
1457,41.26,13,20.07,0,0
1458,12.8,8,36.11,0,0
1459,26.05,5,14.39,0,0
1460,86.62,12,4.02,0,0
1461,17.91,21,12.41,0,0
1462,45.57,11,10.41,0,0
1463,40.27,15,41.17,0,0
1464,60.01,6,33.49,0,0
1465,53.35,4,4.37,0,0
1466,41.26,15,13.63,0,0
1467,24.21,14,8.74,0,0
1468,46.62,8,1.55,0,0
1469,41.14,10,30.04,0,0
1470,24.49,19,6.9,0,0
1471,19.1,15,7.68,0,0
1472,38.55,17,22.26,0,0
1473,11.24,8,8.55,0,0
1474,36.31,18,18.08,0,0
1475,42.42,14,11.61,0,0
1476,11.13,13,41.44,0,0
1477,28.67,13,9.57,0,0
1478,74.92,12,5.76,0,0
1479,32.04,15,27.11,0,0
1480,14.32,3,1737.54,0,0
1481,10.79,20,16.68,0,0
1482,11.24,22,13.58,0,0
1483,23.55,16,13.26,0,0
1484,11.37,18,9.62,0,0
1485,13.29,6,14.49,0,0
1486,32.87,0,4.86,0,0
1487,16.0,16,253.85,0,0
1488,29.32,18,36.16,0,0
1489,30.81,10,1307.17,0,0
1490,11.22,17,24.02,0,0
1491,18.64,15,9.59,0,0
1492,16.82,11,14.97,1,0
1493,57.98,16,26.79,0,0
1494,65.23,6,8.99,0,0
1495,60.8,5,5.34,0,0
1496,33.27,16,11.6,0,0
1497,26.02,16,10.54,0,0
1498,32.67,20,18.75,0,0
1499,102.49,4,22.42,0,0
1500,24.1,13,38.38,0,0
1501,154.24,4,13.28,0,0
1502,63.96,10,8.97,0,0
1503,26.56,10,8.85,0,0
1504,22.99,14,34.98,0,0
1505,30.22,19,3.56,1,0
1506,65.44,9,35.8,1,0
1507,211.33,0,718.21,0,1
1508,21.77,20,16.08,1,0
1509,38.41,15,13.76,0,0
1510,26.07,12,14.52,0,0
1511,50.53,7,19.22,0,0
1512,6.0,12,7.35,0,0
1513,106.93,2,7.8,0,0
1514,17.05,17,19.5,0,0
1515,22.92,17,8.71,0,0
1516,21.26,9,36.99,0,0
1517,18.5,15,601.41,0,0
1518,38.37,15,25.62,0,0
1519,14.25,18,19.36,0,0
1520,31.27,10,4.82,0,0
1521,115.15,17,10.89,1,0
1522,41.38,15,4.68,0,0
1523,38.49,20,42.46,0,0
1524,13.53,13,17.5,0,0
1525,23.73,16,19.99,0,0
1526,13.18,14,9.73,0,0
1527,56.56,19,4.28,0,0
1528,64.54,2,12.28,0,0
1529,33.23,5,17.35,0,0
1530,50.46,13,3.24,0,0
1531,50.55,16,5.25,0,0
1532,24.32,7,58.31,0,0
1533,128.23,18,25.92,0,0
1534,42.37,14,15.44,0,0
1535,15.18,9,24.81,0,0
1536,32.13,14,5.22,0,0
1537,12.51,10,26.52,0,0
1538,16.7,3,35.38,0,0
1539,14.51,11,10.9,0,0
1540,11.88,13,20.76,0,0
1541,42.92,16,37.51,0,0
1542,51.88,19,17.57,0,0
1543,24.54,19,9.83,0,0
1544,47.07,12,18.06,0,0
1545,24.01,16,7.1,0,0
1546,117.49,7,16.25,0,0
1547,5.04,8,20.86,10,1
1548,24.09,11,12.43,1,0
1549,20.43,19,13.61,0,0
1550,16.25,8,23.82,0,0
1551,76.83,22,14.44,0,0
1552,32.14,8,15.41,0,0
1553,18.1,23,6.6,0,0
1554,22.23,10,20.89,0,0
1555,8.67,12,3.78,0,0
1556,35.05,19,2.82,0,0
1557,43.73,21,5.89,0,0
1558,53.55,15,6.84,0,0
1559,90.38,6,7.63,0,0
1560,37.07,19,2.3,0,0
1561,16.57,14,22.76,0,0
1562,58.86,9,3.7,0,0
1563,26.33,10,14.4,0,0
1564,15.46,21,3.17,0,0
1565,20.64,6,4.14,0,0
1566,32.3,19,7.54,0,0
1567,4.8,7,27.42,0,0
1568,52.77,11,11.68,0,0
1569,19.04,10,9.02,0,0
1570,26.8,21,0.27,0,0
1571,28.41,9,9.79,0,0
1572,26.94,13,9.88,0,0
1573,61.54,17,16.27,0,0
1574,92.7,8,12.67,0,0
1575,25.49,13,10.54,0,0
1576,23.37,7,6.63,0,0
1577,59.43,19,12.29,0,0
1578,12.97,11,33.33,0,0
1579,41.12,8,18.48,0,0
1580,55.41,11,13.12,0,0
1581,12.42,11,24.47,1,0
1582,56.75,8,8.37,0,0
1583,14.73,11,6.54,0,0
1584,39.94,18,49.58,0,0
1585,20.94,15,1.43,0,0
1586,25.26,13,15.96,1,0
1587,35.08,4,2.26,0,0
1588,33.57,0,19.23,0,0
1589,48.65,15,18.57,0,0
1590,34.69,10,16.16,0,0
1591,18.2,13,43.03,0,0
1592,86.65,21,9.2,0,0
1593,32.69,18,5.75,1,0
1594,22.71,5,18.05,0,0
1595,18.93,14,6.74,0,0
1596,42.14,19,12.28,0,0
1597,72.25,18,36.24,0,0
1598,64.67,4,101.33,0,0
1599,53.37,12,3.11,0,0
1600,28.29,13,964.28,0,0
1601,19.36,6,11.1,0,0
1602,62.14,14,15.36,1,0
1603,17.0,17,8.98,0,0
1604,6.64,9,4.15,0,0
1605,44.05,11,230.18,0,0
1606,40.76,10,43.78,0,0
1607,77.57,16,3.08,0,0
1608,5.96,4,9.46,0,0
1609,18.52,20,4.23,0,0
1610,21.15,8,10.85,0,0
1611,34.68,21,69.35,0,0
1612,21.52,8,6.88,0,0
1613,45.85,17,3.04,0,0
1614,14.39,16,9.76,0,0
1615,40.84,10,5.05,0,0
1616,106.25,23,27.34,0,0
1617,14.09,13,23.62,0,0
1618,99.48,11,26.43,0,0
1619,26.98,15,15.04,0,0
1620,72.68,8,16.0,0,0
1621,61.32,3,5.42,0,0
1622,29.48,11,4.38,0,0
1623,69.89,20,37.67,0,0
1624,63.15,13,18.21,0,0
1625,36.76,12,8.24,0,0
1626,14.51,16,6.7,0,0
1627,10.9,12,3.83,0,0
1628,10.86,8,20.37,0,0
1629,87.41,15,32.25,0,0
1630,15.0,15,13.71,0,0
1631,19.23,23,49.39,0,0
1632,72.8,19,14.36,0,0
1633,15.57,18,1.59,0,0
1634,77.58,14,13.54,0,0
1635,24.82,15,25.99,0,0
1636,38.65,3,9.26,0,0
1637,102.66,11,4.56,0,0
1638,34.69,6,25.15,0,0
1639,74.11,2,3.8,0,0
1640,136.02,4,608.75,0,0
1641,17.55,12,49.1,0,0
1642,31.9,12,7.65,0,0
1643,12.66,12,12.93,0,0
1644,83.43,13,7.0,0,0
1645,26.83,9,18.49,0,0
1646,16.04,10,11.22,0,0
1647,22.04,17,16.28,0,0
1648,22.38,8,10.32,0,0
1649,39.06,2,0.59,0,0
1650,10.68,20,27.26,0,0
1651,18.15,10,20.1,0,0
1652,18.01,4,4.86,0,0
1653,21.83,7,16.66,0,0
1654,107.02,9,2.67,0,0
1655,15.76,14,26.32,0,0
1656,102.63,9,14.65,0,0
1657,27.63,15,11.13,0,0
1658,14.54,16,9.58,0,0
1659,35.96,22,27.46,0,0
1660,18.81,16,15.64,0,0
1661,29.51,9,17.23,1,0
1662,203.01,10,6.86,0,0
1663,20.77,20,19.58,1,0
1664,51.85,13,3.95,0,0
1665,32.76,17,9.12,0,0
1666,26.13,6,32.69,0,0
1667,9.87,11,8.01,0,0
1668,80.77,7,37.83,0,0
1669,31.7,10,1.74,0,0
1670,25.62,18,7.65,0,0
1671,24.51,21,8.01,1,0
1672,11.56,23,2.94,0,0
1673,18.38,21,24.69,1,0
1674,24.65,15,11.37,0,0
1675,42.35,17,7.83,1,0
1676,53.7,9,17.16,1,0
1677,47.16,19,18.95,0,0
1678,15.34,17,12.18,0,0
1679,20.6,22,30.09,0,0
1680,40.72,20,6.23,0,0
1681,12.16,15,6.79,0,0
1682,14.29,12,3.44,0,0
1683,80.04,19,14.57,0,0
1684,18.7,12,4.16,0,0
1685,42.39,10,1.34,0,0
1686,47.45,7,32.43,0,0
1687,40.43,14,20.54,0,0
1688,106.0,19,8.19,0,0
1689,30.48,11,6.43,0,0
1690,32.85,13,2.91,0,0
1691,39.34,22,29.8,0,0
1692,17.29,16,20.37,0,0
1693,33.14,8,224.73,0,0
1694,97.39,9,8.44,0,0
1695,32.36,12,18.98,0,0
